Unique Words,Used in Hemingway,Used in Dickens,Frequinces Hemingway,Frequinces Dickens,Hemingway Laplace,Dickens Laplace
satisfied,2,18,1.604672807214609e-05,0.00011639260518981694,2.0309654532776396e-05,0.00010690613641223006
take,347,260,0.0027841073205173467,0.0016812265194084668,0.002355919925802062,0.0014685527159785288
place,147,238,0.0011794345133027376,0.001538968890843135,0.0010019429569503022,0.0013447666632906835
sat,176,216,0.001412112070348856,0.0013967112622778033,0.0011982696174338075,0.001220980610602838
watched,134,27,0.001075130780833788,0.00017458890778472542,0.0009139344539749379,0.00015754588523907587
hard,112,105,0.000898616772040181,0.0006789568636072654,0.0007649969874012443,0.000596423708405073
found,50,207,0.0004011682018036522,0.0013385149596828949,0.00034526412705719877,0.0011703408617759923
hand-holds,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
without,115,259,0.0009226868641484001,0.0016747602635645883,0.0007853066419340207,0.0014629260772199904
searching,6,5,4.814018421643827e-05,3.23312792193936e-05,4.738919390981159e-05,3.3759832551230545e-05
times,67,142,0.000537565390416894,0.000918208329830778,0.00046035216940959836,0.0008046093424709947
yet,73,229,0.0005857055746333323,0.0014807725882482266,0.0005009714784751511,0.0012941269144638376
whoever,6,3,4.814018421643827e-05,1.9398767531636158e-05,4.738919390981159e-05,2.2506555034153696e-05
careful,28,12,0.00022465419301004525,7.759507012654463e-05,0.00019632666048350519,7.314630386099952e-05
leave,152,102,0.0012195513334831028,0.0006595580960756293,0.0010357923811715962,0.0005795437921294577
whose,23,90,0.00018453737282968002,0.0005819630259490847,0.00016247723626221117,0.0005120241270269966
name,66,220,0.000529542026380821,0.001422576285653318,0.00045358228456533956,0.0012434871656369917
robert,1024,0,0.008215924772938797,0.0,0.006939131965365269,5.626638758538424e-06
jordan,1045,0,0.008384415417696332,0.0,0.007081299547094704,5.626638758538424e-06
extremely,3,12,2.4070092108219135e-05,7.759507012654463e-05,2.7079539377035196e-05,7.314630386099952e-05
worried,27,5,0.0002166308289739722,3.23312792193936e-05,0.00018955677563924637,3.3759832551230545e-05
often,22,128,0.000176514008793607,0.000827680748016476,0.00015570735141795237,0.0007258363998514567
usually,18,16,0.0001444205526493148,0.0001034600935020595,0.00012862781204091717,9.565285889515321e-05
give,132,130,0.001059084052761642,0.0008406132597042334,0.0009003946842864203,0.0007370896773685336
importance,38,10,0.0003048878333707757,6.46625584387872e-05,0.00026402550892609314,6.189302634392266e-05
happened,79,58,0.0006338457588497705,0.0003750428389449657,0.000541590787540704,0.00033197168675376705
knew,222,257,0.001781186816008216,0.0016618277518768308,0.0015096843202697123,0.0014516727997029135
experience,6,17,4.814018421643827e-05,0.00010992634934593822,4.738919390981159e-05,0.00010127949765369164
move,66,9,0.000529542026380821,5.819630259490847e-05,0.00045358228456533956,5.6266387585384245e-05
enemy,9,17,7.22102763246574e-05,0.00010992634934593822,6.7698848442588e-05,0.00010127949765369164
lines,97,22,0.0007782663114990853,0.00014225762856533183,0.0006634487147373624,0.00012941269144638377
cross,35,16,0.0002808177412625566,0.0001034600935020595,0.00024371585439331676,9.565285889515321e-05
guide,8,5,6.418691228858436e-05,3.23312792193936e-05,6.092896359832919e-05,3.3759832551230545e-05
giving,7,38,5.616354825251131e-05,0.00024571772206739134,5.415907875407039e-05,0.00021943891158299856
caught,25,41,0.0002005841009018261,0.00026511648959902747,0.00017601700595072878,0.0002363188278586138
made,211,483,0.0016929298116114123,0.0031232015725934214,0.0014352155869828654,0.002723293159132597
deciding,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
trust,23,27,0.00018453737282968002,0.00017458890778472542,0.00016247723626221117,0.00015754588523907587
people,247,207,0.001981770916910042,0.0013385149596828949,0.0016789314413761822,0.0011703408617759923
completely,16,11,0.0001283738245771687,7.112881428266591e-05,0.00011508804235239959,6.751966510246109e-05
make,254,240,0.0020379344651625534,0.0015519014025308926,0.0017263206352859939,0.0013560199408077602
decisions,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
trusting,2,5,1.604672807214609e-05,3.23312792193936e-05,2.0309654532776396e-05,3.3759832551230545e-05
things,230,118,0.0018453737282968002,0.0007630181895776888,0.0015638433990237826,0.0006695700122660725
travel,7,4,5.616354825251131e-05,2.5865023375514876e-05,5.415907875407039e-05,2.8133193792692122e-05
wonderfully,3,5,2.4070092108219135e-05,3.23312792193936e-05,2.7079539377035196e-05,3.3759832551230545e-05
mountains,110,2,0.0008825700439680349,1.2932511687757438e-05,0.0007514572177127267,1.6879916275615273e-05
walk,63,68,0.0005054719342726018,0.0004397053973837529,0.00043327263003256313,0.00038823807433915127
well,321,456,0.0025754998555794473,0.0029486126648086957,0.002179902919851333,0.00257137391265206
enough,122,141,0.0009788504124009115,0.0009117420739868994,0.0008326958358438323,0.0007989827037124562
following,9,24,7.22102763246574e-05,0.00015519014025308926,6.7698848442588e-05,0.0001406659689634606
daylight,43,18,0.00034500465355114093,0.00011639260518981694,0.00029787493314738716,0.00010690613641223006
death,46,98,0.00036907474565936005,0.0006336930727001144,0.00031818458768016354,0.000557037237095304
trusted,8,3,6.418691228858436e-05,1.9398767531636158e-05,6.092896359832919e-05,2.2506555034153696e-05
everything,95,79,0.0007622195834269392,0.0005108342116664188,0.0006499089450488447,0.00045013110068307396
except,78,45,0.0006258223948136975,0.00029098151297454234,0.0005348209026964451,0.00025882538289276753
judgment,8,13,6.418691228858436e-05,8.406132597042335e-05,6.092896359832919e-05,7.877294261953794e-05
opportunity,4,43,3.209345614429218e-05,0.0002780490012867849,3.3849424221294e-05,0.00024757210537569064
test,4,1,3.209345614429218e-05,6.466255843878719e-06,3.3849424221294e-05,1.1253277517076848e-05
anyway,40,0,0.00032093456144292176,0.0,0.0002775652786146108,5.626638758538424e-06
responsibility,13,6,0.00010430373246894958,3.8797535063272316e-05,9.477838781962318e-05,3.938647130976897e-05
worry,62,1,0.0004974485702365287,6.466255843878719e-06,0.00042650274518830434,1.1253277517076848e-05
problem,31,2,0.00024872428511826437,1.2932511687757438e-05,0.00021663631501628156,1.6879916275615273e-05
problems,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
blow,85,24,0.0006819859430662088,0.00015519014025308926,0.0005822100966062567,0.0001406659689634606
sort,36,55,0.0002888411052986296,0.0003556440714133295,0.00025048573923757556,0.00031509177047815175
blown,25,12,0.0002005841009018261,7.759507012654463e-05,0.00017601700595072878,7.314630386099952e-05
sizes,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
constructions,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
equipment,7,0,5.616354825251131e-05,0.0,5.415907875407039e-05,5.626638758538424e-06
properly,10,0,8.023364036073044e-05,0.0,7.446873328684679e-05,5.626638758538424e-06
twice,20,33,0.00016046728072146088,0.00021338644284799773,0.0001421675817294348,0.00019130571779030643
big,221,5,0.0017731634519721428,3.23312792193936e-05,0.0015029144354254534,3.3759832551230545e-05
reported,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
remembered,19,17,0.00015244391668538785,0.00010992634934593822,0.000135397696885176,0.00010127949765369164
walked,136,87,0.0010911775089059341,0.0005625642584174486,0.0009274742236634554,0.0004951442107513813
la,59,30,0.0004733784781283096,0.00019398767531636157,0.00040619309065552796,0.00017442580151469115
granja,20,0,0.00016046728072146088,0.0,0.0001421675817294348,5.626638758538424e-06
walking,55,44,0.00044128502198401744,0.00028451525713066365,0.00037911355127849273,0.0002531987441342291
trip,14,3,0.00011232709650502263,1.9398767531636158e-05,0.00010154827266388199,2.2506555034153696e-05
golz,106,0,0.0008504765878237428,0.0,0.0007243776783356916,5.626638758538424e-06
read,83,88,0.0006659392149940627,0.0005690305142613273,0.0005686703269177392,0.0005007708495099198
description,2,8,1.604672807214609e-05,5.173004675102975e-05,2.0309654532776396e-05,5.063974882684582e-05
night,249,359,0.001997817644982188,0.00232138584795246,0.0016924712110646999,0.002025589953073833
last,139,315,0.0011152476010141531,0.0020368705908217965,0.0009477838781962319,0.0017780178476981422
upstairs,15,7,0.00012035046054109567,4.5263790907151034e-05,0.00010831815750814078,4.501311006830739e-05
room,168,236,0.0013479251580602715,0.0015260363791553776,0.0011441105386797372,0.0013335133857736066
house,69,230,0.0005536121184890401,0.0014872388440921053,0.00047389193909811594,0.001299753553222376
outside,123,47,0.0009868737764369845,0.0003039140246622998,0.0008394657206880911,0.00027007866040984436
escorial,9,0,7.22102763246574e-05,0.0,6.7698848442588e-05,5.626638758538424e-06
nothing,356,323,0.002856317596842004,0.002088600637572826,0.002416848889400391,0.0018230309577664495
lamplight,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
scarred,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
shaved,10,3,8.023364036073044e-05,1.9398767531636158e-05,7.446873328684679e-05,2.2506555034153696e-05
head,478,393,0.0038351680092429154,0.0025412385466443365,0.003242774840399965,0.0022168956708641394
pointing,11,24,8.82570043968035e-05,0.00015519014025308926,8.123861813110558e-05,0.0001406659689634606
pencil,15,8,0.00012035046054109567,5.173004675102975e-05,0.00010831815750814078,5.063974882684582e-05
understand,114,78,0.0009146635001123271,0.0005043679558225401,0.0007785367570897619,0.00044450446192453554
absolutely,20,14,0.00016046728072146088,9.052758181430207e-05,0.0001421675817294348,8.439958137807637e-05
merely,4,26,3.209345614429218e-05,0.0001681226519408467,3.3849424221294e-05,0.00015191924648053746
failure,6,5,4.814018421643827e-05,3.23312792193936e-05,4.738919390981159e-05,3.3759832551230545e-05
comrade,60,14,0.00048140184216438267,9.052758181430207e-05,0.00041296297549978675,8.439958137807637e-05
general,56,65,0.0004493083860200905,0.0004203066298521167,0.0003858834361227516,0.000371358158063536
stated,2,6,1.604672807214609e-05,3.8797535063272316e-05,2.0309654532776396e-05,3.938647130976897e-05
based,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
set,32,121,0.0002567476491543374,0.000782416957109325,0.00022340619986054038,0.0006864499285416878
attack,111,7,0.000890593408004108,4.5263790907151034e-05,0.0007582271025569855,4.501311006830739e-05
done,131,303,0.001051060688725569,0.001959275520695252,0.0008936247994421615,0.001710498182595681
naturally,7,25,5.616354825251131e-05,0.00016165639609696798,5.415907875407039e-05,0.00014629260772199904
tapped,11,5,8.82570043968035e-05,3.23312792193936e-05,8.123861813110558e-05,3.3759832551230545e-05
teeth,19,20,0.00015244391668538785,0.0001293251168775744,0.000135397696885176,0.0001181594139293069
looking,201,294,0.001612696171250682,0.0019010792181003433,0.0013675167385402774,0.0016598584337688353
nodding,5,18,4.011682018036522e-05,0.00011639260518981694,4.061930906555279e-05,0.00010690613641223006
angrily,7,7,5.616354825251131e-05,4.5263790907151034e-05,5.415907875407039e-05,4.501311006830739e-05
attacks,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
seen,142,259,0.0011393176931223724,0.0016747602635645883,0.0009680935327290083,0.0014629260772199904
ask,73,133,0.0005857055746333323,0.0008600120272358697,0.0005009714784751511,0.0007539695936441489
guarantee,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
orders,51,15,0.0004091915658397253,9.699383765818079e-05,0.00035203401190145756,9.002622013661478e-05
changed,18,50,0.0001444205526493148,0.00032331279219393596,0.00012862781204091717,0.00028695857668545967
annulled,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
postponed,3,1,2.4070092108219135e-05,6.466255843878719e-06,2.7079539377035196e-05,1.1253277517076848e-05
starts,13,2,0.00010430373246894958,1.2932511687757438e-05,9.477838781962318e-05,1.6879916275615273e-05
within,14,121,0.00011232709650502263,0.000782416957109325,0.00010154827266388199,0.0006864499285416878
six,31,39,0.00024872428511826437,0.00025218397791127004,0.00021663631501628156,0.00022506555034153698
hours,26,73,0.00020860746493789917,0.00047203667660314645,0.00018278689079498757,0.0004163712681318434
start,81,32,0.0006498924869219166,0.000206920187004119,0.0005551305572292216,0.000185679079031768
ever,153,312,0.0012275746975191758,0.0020174718232901603,0.001042562266015855,0.0017611379314225269
never,362,505,0.0029044577810584424,0.003265459201158753,0.002457468198465944,0.002847079211820443
mine,33,96,0.0002647710131904105,0.000620760561012357,0.00023017608470479918,0.0005457839595782272
artillery,11,0,8.82570043968035e-05,0.0,8.123861813110558e-05,5.626638758538424e-06
given,30,55,0.00024070092108219134,0.0003556440714133295,0.00020986643017202277,0.00031509177047815175
least,13,60,0.00010430373246894958,0.00038797535063272314,9.477838781962318e-05,0.0003432249642708439
necessary,41,42,0.0003289579254789948,0.0002715827454429062,0.0002843351634588696,0.00024194546661715225
something,253,185,0.00202991110112648,0.001196257331117563,0.001719550750441735,0.0010465548090881468
interfere,7,6,5.616354825251131e-05,3.8797535063272316e-05,5.415907875407039e-05,3.938647130976897e-05
sure,94,103,0.0007541962193908662,0.000666024351919508,0.0006431390602045859,0.0005851704308879962
soon,65,155,0.000521518662344748,0.0010022696558012014,0.00044681239972108077,0.0008777556463319942
started,150,40,0.0012035046054109566,0.0002586502337551488,0.0010222526114830788,0.0002306921891000754
reinforcements,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
road.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
tell,259,242,0.0020780512853429186,0.00156483391421865,0.0017601700595072877,0.0013672732183248372
use,50,53,0.0004011682018036522,0.0003427115597255721,0.00034526412705719877,0.0003038384929610749
date,1,10,8.023364036073044e-06,6.46625584387872e-05,1.3539769688517598e-05,6.189302634392266e-05
indication,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
probability,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
ready,36,74,0.0002888411052986296,0.0004785029324470252,0.00025048573923757556,0.0004219979068903818
indicated,1,7,8.023364036073044e-06,4.5263790907151034e-05,1.3539769688517598e-05,4.501311006830739e-05
tanks,16,0,0.0001283738245771687,0.0,0.00011508804235239959,5.626638758538424e-06
truck,43,0,0.00034500465355114093,0.0,0.00029787493314738716,5.626638758538424e-06
toward,176,0,0.001412112070348856,0.0,0.0011982696174338075,5.626638758538424e-06
gone,159,182,0.001275714881735614,0.0011768585635859269,0.001083181575081408,0.0010296748928125315
repaired,5,4,4.011682018036522e-05,2.5865023375514876e-05,4.061930906555279e-05,2.8133193792692122e-05
sentries,12,0,9.628036843287654e-05,0.0,8.800850297536439e-05,5.626638758538424e-06
reliable,6,1,4.814018421643827e-05,6.466255843878719e-06,4.738919390981159e-05,1.1253277517076848e-05
say,246,460,0.001973747552873969,0.0029744776881842107,0.0016721615565319233,0.0025938804676862138
determine,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
full,73,58,0.0005857055746333323,0.0003750428389449657,0.0005009714784751511,0.00033197168675376705
division,16,4,0.0001283738245771687,2.5865023375514876e-05,0.00011508804235239959,2.8133193792692122e-05
aerial,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
bombardment,13,0,0.00010430373246894958,0.0,9.477838781962318e-05,5.626638758538424e-06
